client_id,date,value_usd,segment
19571A,2018-09-09,19.875,B2C
20479A,2018-09-09,19.875,B2B
19896A,2018-09-09,16.3,B2B
19650A,2018-09-09,16.3,B2C
14243A,2018-09-09,18.575,B2B
21112A,2018-09-09,11.98,B2C
19751A,2018-09-10,9.975,B2C
11305A,2018-09-10,13.625,B2B
18432A,2018-09-10,13.625,B2B
21691A,2018-09-10,14.975,B2C
21330A,2018-09-10,13.625,B2B
18926A,2018-09-10,13.625,B2C
18887A,2018-09-10,18.575,B2C
15572A,2018-09-10,18.575,B2C
17665A,2018-09-10,13.625,B2C
10995A,2018-09-10,18.575,B2C
21056A,2018-09-10,15.9,B2C
14243A,2018-09-10,13.625,B2B
12844A,2018-09-10,19.875,B2C
16206A,2018-09-10,11.55,B2B
12830A,2018-09-10,11.55,B2B
21313A,2018-09-10,14.975,B2B
13875A,2018-09-10,16.3,B2C
20214A,2018-09-10,13.625,B2B
19639A,2018-09-10,16.3,B2B
10414A,2018-09-10,13.375,B2B
12330A,2018-09-10,16.3,B2B
14547A,2018-09-10,19.875,B2C
18915A,2018-09-10,11.55,B2C
21183A,2018-09-10,18.575,B2B
20906A,2018-09-10,17.125,B2B
13777A,2018-09-10,19.875,B2B
20084A,2018-09-10,18.575,B2B
21485A,2018-09-10,17.125,B2C
13797A,2018-09-10,19.875,B2C
9238A,2018-09-10,13.625,B2B
13152A,2018-09-10,16.3,B2B
12742A,2018-09-10,10.65,B2B
20611A,2018-09-10,19.875,B2C
19896A,2018-09-10,16.3,B2B
10875A,2018-09-10,18.575,B2B
14522A,2018-09-10,14.975,B2C
21214A,2018-09-10,13.625,B2B
10908A,2018-09-10,19.875,B2B
19271A,2018-09-10,16.225,B2C
12205A,2018-09-10,13.625,B2B
19650A,2018-09-10,16.3,B2C
21474A,2018-09-10,10.0,B2B
16056A,2018-09-10,13.25,B2C
14898A,2018-09-10,13.625,B2B
20456A,2018-09-10,11.55,B2B
20954A,2018-09-10,18.575,B2B
14895A,2018-09-10,14.975,B2C
11547A,2018-09-10,14.975,B2B
10253A,2018-09-10,16.3,B2B
19016A,2018-09-10,21.125,B2C
21644A,2018-09-10,11.55,B2B
19743A,2018-09-10,11.25,B2C
16136A,2018-09-10,13.625,B2B
16988A,2018-09-10,19.875,B2B
14224A,2018-09-10,13.625,B2B
19352A,2018-09-10,13.625,B2B
19909A,2018-09-10,11.25,B2B
20092A,2018-09-10,18.3125,B2C
11931A,2018-09-10,18.575,B2C
14531A,2018-09-11,17.225,B2C
19364A,2018-09-11,18.575,B2B
12169A,2018-09-11,19.875,B2C
19896A,2018-09-11,16.3,B2B
17863A,2018-09-11,8.0,B2B
21725A,2018-09-11,10.625,B2B
12555A,2018-09-11,13.225,B2B
21111A,2018-09-11,18.575,B2C
21324A,2018-09-11,15.31875,B2C
9238A,2018-09-11,17.125,B2B
21315A,2018-09-11,11.25,B2B
18864A,2018-09-11,8.75,B2C
20172A,2018-09-11,21.125,B2C
19829A,2018-09-11,18.575,B2C
11587A,2018-09-11,18.575,B2C
18893A,2018-09-11,15.725,B2B
17803A,2018-09-11,13.625,B2B
19650A,2018-09-11,16.3,B2C
19661A,2018-09-11,13.625,B2B
12959A,2018-09-11,14.975,B2B
21183A,2018-09-11,18.575,B2B
20773A,2018-09-11,18.575,B2C
20262A,2018-09-11,19.875,B2B
12901A,2018-09-11,18.575,B2C
20456A,2018-09-11,11.55,B2B
16206A,2018-09-11,11.55,B2B
12323A,2018-09-11,18.575,B2C
9105A,2018-09-11,19.875,B2C
19896A,2018-09-11,10.625,B2B
20906A,2018-09-11,17.125,B2B
13836A,2018-09-11,19.875,B2C
19896A,2018-09-11,10.625,B2B
21482A,2018-09-11,12.375,B2C
21485A,2018-09-11,17.125,B2C
19894A,2018-09-11,18.575,B2C
12754A,2018-09-11,19.875,B2C
21038A,2018-09-11,14.975,B2C
13152A,2018-09-11,16.3,B2B
14306A,2018-09-11,18.00825,B2C
18915A,2018-09-11,11.55,B2C
13184A,2018-09-11,18.575,B2C
10949A,2018-09-11,18.575,B2C
12877A,2018-09-11,14.975,B2B
13242A,2018-09-11,18.575,B2C
10253A,2018-09-11,16.3,B2B
18569A,2018-09-11,21.125,B2C
12742A,2018-09-11,10.65,B2B
20191A,2018-09-11,15.725,B2C
13875A,2018-09-11,16.3,B2C
21620A,2018-09-11,13.625,B2C
15167A,2018-09-11,14.975,B2C
20938A,2018-09-11,18.575,B2B
9242A,2018-09-11,11.55,B2C
16373A,2018-09-11,14.975,B2C
12330A,2018-09-11,16.3,B2B
14372A,2018-09-11,15.725,B2C
11744A,2018-09-11,18.575,B2C
12788A,2018-09-11,18.8,B2C
13184A,2018-09-11,18.575,B2C
19639A,2018-09-11,16.3,B2B
20925A,2018-09-11,19.875,B2C
13325A,2018-09-11,13.625,B2B
19525A,2018-09-11,13.625,B2C
15879A,2018-09-11,10.9,B2B
17724A,2018-09-11,13.625,B2B
12830A,2018-09-11,11.55,B2B
13309A,2018-09-11,17.875,B2C
21644A,2018-09-11,11.55,B2B
16935A,2018-09-11,13.625,B2B
13230A,2018-09-11,19.875,B2B
19590A,2018-09-11,13.625,B2B
11749A,2018-09-11,11.76675,B2B
19741A,2018-09-11,19.875,B2B
17716A,2018-09-11,18.575,B2C
18068A,2018-09-11,10.625,B2B
19869A,2018-09-11,18.575,B2B
9280A,2018-09-12,14.975,B2C
19558A,2018-09-12,19.875,B2B
14336A,2018-09-12,19.875,B2C
18060A,2018-09-12,18.575,B2C
18113A,2018-09-12,19.875,B2C
10253A,2018-09-12,16.3,B2B
19650A,2018-09-12,8.15,B2C
19639A,2018-09-12,16.3,B2B
14875A,2018-09-12,19.875,B2C
13875A,2018-09-12,16.3,B2C
10255A,2018-09-12,17.225,B2C
17951A,2018-09-12,19.875,B2C
17640A,2018-09-12,19.875,B2C
18481A,2018-09-12,18.575,B2C
19410A,2018-09-12,23.0,B2C
15103A,2018-09-12,13.625,B2B
12608A,2018-09-12,21.125,B2C
11931A,2018-09-12,18.575,B2C
19744A,2018-09-12,19.875,B2C
12208A,2018-09-12,13.625,B2C
21607A,2018-09-12,10.625,B2B
20906A,2018-09-12,17.125,B2B
15572A,2018-09-12,18.575,B2C
21683A,2018-09-12,21.125,B2C
21530A,2018-09-12,13.4125,B2C
14670A,2018-09-12,17.225,B2C
21493A,2018-09-12,14.975,B2C
20905A,2018-09-12,15.725,B2C
21576A,2018-09-12,16.75,B2C
21591A,2018-09-12,14.975,B2C
16680A,2018-09-12,19.875,B2C
13486A,2018-09-12,12.5,B2C
21405A,2018-09-12,17.125,B2C
15986A,2018-09-12,15.0,B2C
14539A,2018-09-12,11.25,B2C
14539A,2018-09-12,11.25,B2C
20119A,2018-09-12,13.625,B2B
10608A,2018-09-12,14.975,B2B
13152A,2018-09-12,16.3,B2B
18929A,2018-09-12,19.875,B2C
17665A,2018-09-12,13.625,B2C
14243A,2018-09-12,18.575,B2B
18910A,2018-09-12,13.625,B2C
17818A,2018-09-12,19.875,B2C
15078A,2018-09-12,17.225,B2C
21169A,2018-09-12,11.98,B2C
15305A,2018-09-12,13.625,B2C
16505A,2018-09-12,14.975,B2B
15904A,2018-09-12,14.975,B2B
18260A,2018-09-12,18.575,B2B
18983A,2018-09-12,14.975,B2C
12863A,2018-09-12,19.875,B2C
11228A,2018-09-12,17.225,B2C
18782A,2018-09-12,15.725,B2C
21708A,2018-09-12,11.25,B2C
21737A,2018-09-12,11.25,B2C
21485A,2018-09-12,17.125,B2C
12743A,2018-09-12,17.225,B2C
20937A,2018-09-12,12.17875,B2B
17866A,2018-09-12,19.875,B2C
19536A,2018-09-12,19.875,B2C
11305A,2018-09-14,13.625,B2B
19896A,2018-09-14,10.625,B2B
19829A,2018-09-14,18.575,B2C
21318A,2018-09-14,10.0,B2B
16047A,2018-09-14,19.875,B2C
13152A,2018-09-14,16.3,B2B
19650A,2018-09-14,16.3,B2C
16206A,2018-09-14,11.55,B2B
19909A,2018-09-14,17.225,B2B
17665A,2018-09-14,13.625,B2C
18915A,2018-09-14,11.55,B2C
21644A,2018-09-14,11.55,B2B
12742A,2018-09-14,10.65,B2B
19016A,2018-09-14,21.125,B2C
13722A,2018-09-14,14.975,B2B
11749A,2018-09-14,11.76675,B2B
10253A,2018-09-14,16.3,B2B
20456A,2018-09-14,11.55,B2B
13875A,2018-09-14,16.3,B2C
12330A,2018-09-14,16.3,B2B
20773A,2018-09-14,21.125,B2C
18068A,2018-09-14,10.625,B2B
12205A,2018-09-14,13.625,B2B
14936A,2018-09-14,14.975,B2B
20906A,2018-09-14,17.125,B2B
19639A,2018-09-14,16.3,B2B
12830A,2018-09-14,11.55,B2B
13944A,2018-09-14,14.975,B2B
19896A,2018-09-14,10.625,B2B
19896A,2018-09-14,16.3,B2B
12323A,2018-09-14,18.575,B2C
21055A,2018-09-14,11.98,B2B
21482A,2018-09-14,12.375,B2C
21225A,2018-09-14,19.875,B2C
10875A,2018-09-14,18.575,B2B
19571A,2018-09-14,19.875,B2C
21312A,2018-09-14,14.975,B2B
21330A,2018-09-14,13.625,B2B
16417A,2018-09-14,11.85,B2C
13646A,2018-09-14,18.575,B2C
17724A,2018-09-14,13.625,B2B
9238A,2018-09-14,17.125,B2B
19894A,2018-09-14,18.575,B2C
11931A,2018-09-14,18.575,B2C
21214A,2018-09-14,18.575,B2B
14726A,2018-09-14,14.975,B2B
9608A,2018-09-14,14.975,B2C
19364A,2018-09-14,18.575,B2B
18887A,2018-09-15,18.575,B2C
14243A,2018-09-15,13.625,B2B
17366A,2018-09-15,19.875,B2C
20906A,2018-09-15,17.125,B2B
19591A,2018-09-15,19.875,B2B
20954A,2018-09-15,18.575,B2B
20938A,2018-09-15,18.575,B2B
19608A,2018-09-15,14.975,B2B
21111A,2018-09-15,18.575,B2C
21485A,2018-09-15,17.125,B2C
15103A,2018-09-15,13.625,B2B
20084A,2018-09-15,18.575,B2B
21315A,2018-09-15,11.25,B2B
17863A,2018-09-15,13.625,B2B
11482A,2018-09-15,19.875,B2C
20214A,2018-09-15,13.625,B2B
16136A,2018-09-15,13.625,B2B
13303A,2018-09-15,13.625,B2B
19650A,2018-09-15,16.3,B2C
18260A,2018-09-15,18.575,B2B
20456A,2018-09-15,11.55,B2B
21324A,2018-09-15,15.31875,B2C
21214A,2018-09-15,13.625,B2B
14898A,2018-09-15,13.625,B2B
14224A,2018-09-15,13.625,B2B
21644A,2018-09-15,11.55,B2B
21780A,2018-09-15,15.725,B2C
18481A,2018-09-15,18.575,B2C
13900A,2018-09-15,19.875,B2C
14306A,2018-09-15,18.00825,B2C
18915A,2018-09-15,11.55,B2C
18421A,2018-09-15,11.25,B2C
11016A,2018-09-15,14.975,B2B
13325A,2018-09-15,13.625,B2B
13875A,2018-09-15,16.3,B2C
13235A,2018-09-15,19.875,B2C
17716A,2018-09-15,18.575,B2C
11587A,2018-09-15,18.575,B2C
12830A,2018-09-15,11.55,B2B
12742A,2018-09-15,10.65,B2B
13671A,2018-09-15,5.4,B2C
12330A,2018-09-15,16.3,B2B
13671A,2018-09-15,15.725,B2C
20119A,2018-09-15,13.625,B2B
19744A,2018-09-15,19.875,B2C
19352A,2018-09-15,13.625,B2B
17863A,2018-09-15,13.625,B2B
17803A,2018-09-15,13.625,B2B
10414A,2018-09-15,13.375,B2B
19869A,2018-09-15,18.575,B2B
18709A,2018-09-15,14.975,B2C
14875A,2018-09-15,19.875,B2C
16206A,2018-09-15,11.55,B2B
19639A,2018-09-15,16.3,B2B
10253A,2018-09-15,16.3,B2B
10908A,2018-09-15,19.875,B2B
15910A,2018-09-15,19.875,B2B
19896A,2018-09-15,16.3,B2B
19661A,2018-09-15,13.625,B2B
21620A,2018-09-15,13.625,B2C
13152A,2018-09-15,16.3,B2B
14362A,2018-09-15,14.975,B2C
12788A,2018-09-15,18.8,B2C
18864A,2018-09-15,17.5,B2C
13985A,2018-09-15,19.875,B2C
16935A,2018-09-15,13.625,B2B
19829A,2018-09-16,18.575,B2C
21485A,2018-09-16,17.125,B2C
17863A,2018-09-16,14.975,B2B
21312A,2018-09-16,14.975,B2B
12330A,2018-09-16,16.3,B2B
12742A,2018-09-16,10.65,B2B
17963A,2018-09-16,14.975,B2B
11725A,2018-09-16,11.25,B2C
17724A,2018-09-16,13.625,B2B
18300A,2018-09-16,10.0,B2B
11749A,2018-09-16,11.76675,B2B
14716A,2018-09-16,14.975,B2C
14626A,2018-09-16,21.125,B2B
14152A,2018-09-16,19.875,B2C
10253A,2018-09-16,16.3,B2B
18068A,2018-09-16,10.625,B2B
14403A,2018-09-16,13.625,B2C
21482A,2018-09-16,12.375,B2C
13875A,2018-09-16,16.3,B2C
19650A,2018-09-16,16.3,B2C
19364A,2018-09-16,18.575,B2B
20859A,2018-09-16,14.975,B2C
16193A,2018-09-16,19.875,B2B
18545A,2018-09-16,19.875,B2C
16206A,2018-09-16,11.55,B2B
10248A,2018-09-16,14.975,B2B
14895A,2018-09-16,14.975,B2C
21364A,2018-09-16,14.975,B2C
14720A,2018-09-16,18.575,B2C
17511A,2018-09-16,14.975,B2B
21194A,2018-09-16,14.975,B2B
16056A,2018-09-16,13.25,B2C
19681A,2018-09-16,14.975,B2B
13565A,2018-09-16,17.225,B2C
20123A,2018-09-16,14.975,B2C
9238A,2018-09-16,11.55,B2B
19896A,2018-09-16,16.3,B2B
12819A,2018-09-16,14.975,B2B
13152A,2018-09-16,16.3,B2B
20456A,2018-09-16,11.55,B2B
14243A,2018-09-16,13.625,B2B
13155A,2018-09-16,19.875,B2B
10741A,2018-09-16,19.875,B2B
21746A,2018-09-16,17.7915,B2C
17814A,2018-09-16,19.875,B2B
21086A,2018-09-16,19.875,B2B
19896A,2018-09-16,10.625,B2B
19500A,2018-09-16,10.0,B2C
20937A,2018-09-16,12.1785,B2B
19639A,2018-09-16,16.3,B2B
19896A,2018-09-16,10.625,B2B
19590A,2018-09-16,13.625,B2B
21644A,2018-09-16,11.55,B2B
20431A,2018-09-16,19.875,B2C
19894A,2018-09-16,18.575,B2C
13836A,2018-09-16,19.875,B2C
19289A,2018-09-16,19.875,B2B
14952A,2018-09-16,14.975,B2C
10253A,2018-09-17,16.3,B2B
14898A,2018-09-17,13.625,B2B
11305A,2018-09-17,13.625,B2B
12619A,2018-09-17,21.125,B2B
21644A,2018-09-17,11.55,B2B
12813A,2018-09-17,11.25,B2C
19751A,2018-09-17,14.975,B2C
19896A,2018-09-17,16.3,B2B
15103A,2018-09-17,13.625,B2B
20906A,2018-09-17,17.125,B2B
18926A,2018-09-17,19.875,B2C
21214A,2018-09-17,13.625,B2B
16988A,2018-09-17,19.875,B2B
20084A,2018-09-17,18.575,B2B
20456A,2018-09-17,11.55,B2B
12830A,2018-09-17,11.55,B2B
13152A,2018-09-17,16.3,B2B
19650A,2018-09-17,16.3,B2C
14936A,2018-09-17,14.975,B2B
9242A,2018-09-17,11.55,B2C
19808A,2018-09-17,21.125,B2C
12701A,2018-09-17,13.625,B2C
20773A,2018-09-17,21.125,B2C
12742A,2018-09-17,10.65,B2B
16136A,2018-09-17,13.625,B2B
19744A,2018-09-17,19.875,B2C
21485A,2018-09-17,17.125,B2C
14224A,2018-09-17,13.625,B2B
16206A,2018-09-17,11.55,B2B
10414A,2018-09-17,13.375,B2B
10995A,2018-09-17,18.575,B2C
20611A,2018-09-17,19.875,B2C
13875A,2018-09-17,16.3,B2C
12844A,2018-09-17,19.875,B2C
20214A,2018-09-17,13.625,B2B
14547A,2018-09-17,19.875,B2C
21620A,2018-09-17,13.625,B2C
16306A,2018-09-17,19.875,B2C
19723A,2018-09-17,21.125,B2C
11547A,2018-09-17,14.975,B2B
13797A,2018-09-17,19.875,B2C
19352A,2018-09-17,13.625,B2B
19909A,2018-09-17,11.25,B2B
14522A,2018-09-17,14.975,B2C
21330A,2018-09-17,13.625,B2B
21193A,2018-09-17,17.225,B2C
12330A,2018-09-17,16.3,B2B
18887A,2018-09-17,18.575,B2C
21474A,2018-09-17,10.0,B2B
19639A,2018-09-17,16.3,B2B
11931A,2018-09-17,18.575,B2C
21066A,2018-09-17,11.25,B2B
10875A,2018-09-17,18.575,B2B
13777A,2018-09-17,19.875,B2B
17665A,2018-09-17,13.625,B2C
18915A,2018-09-17,11.55,B2C
12205A,2018-09-17,13.625,B2B
20092A,2018-09-17,18.3125,B2C
12959A,2018-09-18,14.975,B2B
10253A,2018-09-18,16.3,B2B
19754A,2018-09-18,14.975,B2C
20725A,2018-09-18,18.575,B2C
13184A,2018-09-18,18.575,B2C
18893A,2018-09-18,11.25,B2B
20954A,2018-09-18,18.575,B2B
14224A,2018-09-18,13.625,B2B
20456A,2018-09-18,11.55,B2B
17716A,2018-09-18,18.575,B2C
21038A,2018-09-18,14.975,B2C
11749A,2018-09-18,11.76675,B2B
13325A,2018-09-18,13.625,B2B
17863A,2018-09-18,8.0,B2B
16722A,2018-09-18,21.125,B2C
13184A,2018-09-18,18.575,B2C
19896A,2018-09-18,10.625,B2B
16340A,2018-09-18,17.05,B2B
20262A,2018-09-18,19.875,B2B
20938A,2018-09-18,18.575,B2B
19896A,2018-09-18,16.3,B2B
16373A,2018-09-18,18.575,B2C
17803A,2018-09-18,13.625,B2B
18915A,2018-09-18,11.55,B2C
21111A,2018-09-18,18.575,B2C
21324A,2018-09-18,15.31875,B2C
14306A,2018-09-18,18.00825,B2C
21856A,2018-09-18,15.725,B2B
16206A,2018-09-18,11.55,B2B
11744A,2018-09-18,18.575,B2C
12330A,2018-09-18,16.3,B2B
11758A,2018-09-18,12.89175,B2C
21485A,2018-09-18,17.125,B2C
13875A,2018-09-18,16.3,B2C
21482A,2018-09-18,12.375,B2C
19661A,2018-09-18,13.625,B2B
21725A,2018-09-18,10.625,B2B
19364A,2018-09-18,18.575,B2B
12754A,2018-09-18,19.875,B2C
21315A,2018-09-18,11.25,B2B
12742A,2018-09-18,10.65,B2B
19639A,2018-09-18,16.3,B2B
21530A,2018-09-18,13.4125,B2C
18864A,2018-09-18,17.5,B2C
17724A,2018-09-18,13.625,B2B
16935A,2018-09-18,13.625,B2B
19650A,2018-09-18,16.3,B2C
12169A,2018-09-18,19.875,B2C
19829A,2018-09-18,18.575,B2C
13230A,2018-09-18,19.875,B2B
16346A,2018-09-18,19.875,B2C
19590A,2018-09-18,13.625,B2B
12830A,2018-09-18,11.55,B2B
20906A,2018-09-18,17.125,B2B
19896A,2018-09-18,10.625,B2B
18068A,2018-09-18,10.625,B2B
13309A,2018-09-18,17.875,B2C
13152A,2018-09-18,16.3,B2B
15167A,2018-09-18,14.975,B2C
21644A,2018-09-18,11.55,B2B
13242A,2018-09-18,18.575,B2C
11587A,2018-09-18,18.575,B2C
19869A,2018-09-18,18.575,B2B
9238A,2018-09-18,11.55,B2B
16517A,2018-09-18,15.725,B2C
12788A,2018-09-18,18.8,B2C
9105A,2018-09-18,19.875,B2C
10194A,2018-09-18,11.25,B2C
14524A,2018-09-19,16.225,B2C
19271A,2018-09-19,16.225,B2C
15103A,2018-09-19,13.625,B2B
12859A,2018-09-19,21.125,B2C
18313A,2018-09-19,18.75,B2C
19976A,2018-09-19,11.25,B2C
15078A,2018-09-19,17.225,B2C
19266A,2018-09-19,10.0,B2C
18260A,2018-09-19,18.575,B2B
10376A,2018-09-19,15.725,B2C
20937A,2018-09-19,12.1785,B2B
13152A,2018-09-19,16.3,B2B
17640A,2018-09-19,19.875,B2C
11358A,2018-09-19,16.3,B2C
21882A,2018-09-19,13.625,B2C
21882A,2018-09-19,13.625,B2C
17951A,2018-09-19,19.875,B2C
14472A,2018-09-19,13.625,B2C
18113A,2018-09-19,19.875,B2C
21737A,2018-09-19,10.65,B2C
13875A,2018-09-19,16.3,B2C
12863A,2018-09-19,19.875,B2C
17833A,2018-09-19,18.575,B2C
21493A,2018-09-19,14.975,B2C
14336A,2018-09-19,19.875,B2C
19639A,2018-09-19,16.3,B2B
11931A,2018-09-19,18.575,B2C
10608A,2018-09-19,14.975,B2B
16662A,2018-09-19,17.225,B2C
16505A,2018-09-19,14.975,B2B
21587A,2018-09-19,11.25,B2C
17818A,2018-09-19,19.875,B2C
21607A,2018-09-19,10.625,B2B
17665A,2018-09-19,13.625,B2C
19650A,2018-09-19,16.3,B2C
16047A,2018-09-19,19.875,B2C
20906A,2018-09-19,17.125,B2B
21485A,2018-09-19,17.125,B2C
10255A,2018-09-19,17.225,B2C
18983A,2018-09-19,14.975,B2C
19536A,2018-09-19,19.875,B2C
17866A,2018-09-19,19.875,B2C
20874A,2018-09-19,14.975,B2C
20010A,2018-09-19,19.875,B2B
21535A,2018-09-19,12.5,B2C
19016A,2018-09-19,21.125,B2C
16206A,2018-09-19,15.725,B2B
20119A,2018-09-19,13.625,B2B
18481A,2018-09-19,18.575,B2C
18060A,2018-09-19,18.575,B2C
21405A,2018-09-19,17.125,B2C
21739A,2018-09-19,17.05,B2C
12208A,2018-09-19,13.625,B2C
21315A,2018-09-22,11.25,B2B
12330A,2018-09-22,16.3,B2B
16136A,2018-09-22,13.625,B2B
13944A,2018-09-22,14.975,B2B
19896A,2018-09-22,16.3,B2B
18260A,2018-09-22,18.575,B2B
11587A,2018-09-22,18.575,B2C
19639A,2018-09-22,16.3,B2B
21485A,2018-09-22,17.125,B2C
12788A,2018-09-22,18.8,B2C
16935A,2018-09-22,13.625,B2B
14614A,2018-09-22,10.0,B2C
18481A,2018-09-22,18.575,B2C
13985A,2018-09-22,19.875,B2C
21324A,2018-09-22,15.31875,B2C
21644A,2018-09-22,11.55,B2B
20214A,2018-09-22,13.625,B2B
13303A,2018-09-22,13.625,B2B
14898A,2018-09-22,13.625,B2B
14362A,2018-09-22,14.975,B2C
21214A,2018-09-22,13.625,B2B
12205A,2018-09-22,13.625,B2B
19608A,2018-09-22,14.975,B2B
10908A,2018-09-22,19.875,B2B
21111A,2018-09-22,18.575,B2C
18864A,2018-09-22,17.5,B2C
11305A,2018-09-22,13.625,B2B
20456A,2018-09-22,11.55,B2B
20954A,2018-09-22,18.575,B2B
13152A,2018-09-22,16.3,B2B
18421A,2018-09-22,11.25,B2C
19352A,2018-09-22,13.625,B2B
20938A,2018-09-22,18.575,B2B
19661A,2018-09-22,13.625,B2B
17863A,2018-09-22,13.625,B2B
14726A,2018-09-22,14.975,B2B
11482A,2018-09-22,19.875,B2C
13875A,2018-09-22,16.3,B2C
19364A,2018-09-22,18.575,B2B
10875A,2018-09-22,18.575,B2B
20084A,2018-09-22,18.575,B2B
19869A,2018-09-22,18.575,B2B
19650A,2018-09-22,16.3,B2C
12742A,2018-09-22,10.65,B2B
14224A,2018-09-22,13.625,B2B
20119A,2018-09-22,13.625,B2B
14306A,2018-09-22,18.00825,B2C
18915A,2018-09-22,11.55,B2C
19591A,2018-09-22,19.875,B2B
14875A,2018-09-22,19.875,B2C
20906A,2018-09-22,17.125,B2B
11016A,2018-09-22,14.975,B2B
17863A,2018-09-22,13.625,B2B
11749A,2018-09-22,11.76675,B2B
14224A,2018-09-22,13.625,B2B
17716A,2018-09-22,18.575,B2C
17803A,2018-09-22,13.625,B2B
12820A,2018-09-22,14.975,B2C
10414A,2018-09-22,13.375,B2B
15103A,2018-09-22,13.625,B2B
12830A,2018-09-22,11.55,B2B
17665A,2018-09-22,13.625,B2C
13325A,2018-09-22,13.625,B2B
19525A,2018-09-22,13.625,B2C
16206A,2018-09-22,11.55,B2B
18887A,2018-09-22,18.575,B2C
10253A,2018-09-22,16.3,B2B
10248A,2018-09-22,14.975,B2B
19639A,2018-09-23,16.3,B2B
21318A,2018-09-23,10.0,B2B
18068A,2018-09-23,10.625,B2B
17724A,2018-09-23,13.625,B2B
13875A,2018-09-23,16.3,B2C
21820A,2018-09-23,14.975,B2B
12330A,2018-09-23,16.3,B2B
12830A,2018-09-23,11.55,B2B
18545A,2018-09-23,19.875,B2C
19650A,2018-09-23,16.3,B2C
16193A,2018-09-23,19.875,B2B
18300A,2018-09-23,10.0,B2B
13722A,2018-09-23,14.975,B2B
13152A,2018-09-23,16.3,B2B
19571A,2018-09-23,19.875,B2C
12742A,2018-09-23,10.65,B2B
18915A,2018-09-23,11.55,B2C
19289A,2018-09-23,19.875,B2B
14716A,2018-09-23,14.975,B2C
14403A,2018-09-23,13.625,B2C
16206A,2018-09-23,11.55,B2B
20431A,2018-09-23,19.875,B2C
10253A,2018-09-23,16.3,B2B
19896A,2018-09-23,10.625,B2B
19681A,2018-09-23,14.975,B2B
21644A,2018-09-23,11.55,B2B
19500A,2018-09-23,10.0,B2C
12028A,2018-09-23,18.575,B2C
11749A,2018-09-23,11.76675,B2B
18336A,2018-09-23,17.225,B2C
18038A,2018-09-23,10.9,B2B
19896A,2018-09-23,16.3,B2B
14936A,2018-09-23,14.975,B2B
19364A,2018-09-23,18.575,B2B
19829A,2018-09-23,18.575,B2C
14152A,2018-09-23,19.875,B2C
17814A,2018-09-23,19.875,B2B
19590A,2018-09-23,13.625,B2B
19744A,2018-09-23,19.875,B2C
20123A,2018-09-23,14.975,B2C
21482A,2018-09-23,12.375,B2C
19743A,2018-09-23,11.25,B2C
12323A,2018-09-23,18.575,B2C
21485A,2018-09-23,17.125,B2C
16451A,2018-09-23,19.875,B2C
14952A,2018-09-23,14.975,B2C
21364A,2018-09-23,14.975,B2C
21086A,2018-09-23,19.875,B2B
21746A,2018-09-23,17.79175,B2C
18893A,2018-09-23,11.25,B2B
18751A,2018-09-23,14.975,B2B
19894A,2018-09-23,18.575,B2C
17511A,2018-09-23,14.975,B2B
16056A,2018-09-23,13.25,B2C
20479A,2018-09-23,19.875,B2B
10741A,2018-09-23,19.875,B2B
13155A,2018-09-23,19.875,B2B
16828A,2018-09-23,19.875,B2C
17863A,2018-09-23,14.975,B2B
20456A,2018-09-23,11.55,B2B
19896A,2018-09-23,10.625,B2B
21881A,2018-09-23,13.625,B2B
17963A,2018-09-23,14.975,B2B
20937A,2018-09-23,12.1785,B2B
21194A,2018-09-23,14.975,B2B
20572A,2018-09-23,19.875,B2C
21691A,2018-09-24,14.975,B2C
13777A,2018-09-24,19.875,B2B
13152A,2018-09-24,16.3,B2B
14898A,2018-09-24,13.625,B2B
17665A,2018-09-24,13.625,B2C
14224A,2018-09-24,13.625,B2B
13875A,2018-09-24,16.3,B2C
21313A,2018-09-24,14.975,B2B
16988A,2018-09-24,19.875,B2B
11931A,2018-09-24,18.575,B2C
11305A,2018-09-24,13.625,B2B
18926A,2018-09-24,19.875,B2C
21056A,2018-09-24,15.9,B2C
21644A,2018-09-24,11.55,B2B
20954A,2018-09-24,18.575,B2B
14895A,2018-09-24,14.975,B2C
21474A,2018-09-24,10.0,B2B
20456A,2018-09-24,11.55,B2B
20214A,2018-09-24,13.625,B2B
19271A,2018-09-24,16.225,B2C
20611A,2018-09-24,18.575,B2C
21683A,2018-09-24,19.875,B2C
18432A,2018-09-24,14.975,B2B
14372A,2018-09-24,15.725,B2C
14522A,2018-09-24,14.975,B2C
16136A,2018-09-24,13.625,B2B
21485A,2018-09-24,17.125,B2C
19751A,2018-09-24,14.975,B2C
19723A,2018-09-24,21.125,B2C
21794A,2018-09-24,8.75,B2B
15364A,2018-09-24,21.125,B2B
15767A,2018-09-24,18.575,B2C
19016A,2018-09-24,15.725,B2C
9242A,2018-09-24,11.55,B2C
12742A,2018-09-24,10.65,B2B
10253A,2018-09-24,16.3,B2B
12205A,2018-09-24,13.625,B2B
19896A,2018-09-24,16.3,B2B
9238A,2018-09-24,11.25,B2B
16206A,2018-09-24,11.55,B2B
18887A,2018-09-24,9.2875,B2C
20906A,2018-09-24,17.125,B2B
12844A,2018-09-24,19.875,B2C
12830A,2018-09-24,11.55,B2B
11547A,2018-09-24,14.975,B2B
10875A,2018-09-24,18.575,B2B
10414A,2018-09-24,13.375,B2B
