client_id,date,value_usd,segment
26923A,2023-08-06,10.725,B2C
26423A,2023-08-06,13.475,B2C
25815A,2023-10-27,22.6,B2C
28253A,2023-08-06,18.725,B2C
17891A,2023-08-06,19.4225,B2B
25512A,2023-10-06,25.0325,B2B
25109A,2023-11-27,13.475,B2C
28397A,2023-08-06,31.832500000000003,B2B
25467A,2023-12-25,22.9075,B2B
27265A,2023-08-06,11.475,B2C
28316A,2023-08-06,12.05,B2C
27406A,2023-08-06,19.475,B2C
28039A,2023-08-06,18.725,B2C
25762A,2023-08-06,25.0325,B2B
27227A,2023-08-06,25.0325,B2B
28020A,2023-08-06,13.475,B2C
27792A,2023-08-06,30.9825,B2B
25913A,2023-12-17,25.0325,B2B
28124A,2023-08-06,31.832500000000003,B2B
26387A,2023-08-06,25.0325,B2B
24208A,2023-12-01,27.2425,B2B
27743A,2023-08-06,19.475,B2C
26379A,2023-08-06,21.225,B2C
28242A,2023-08-06,18.725,B2C
27544A,2023-08-06,17.725,B2C
28212A,2023-08-06,12.475,B2C
26638A,2023-08-06,14.725,B2C
27838A,2023-08-06,22.9075,B2B
27894A,2023-08-06,14.875,B2B
25379A,2023-10-18,11.125,B2C
28277A,2023-08-06,18.2325,B2B
27754A,2023-08-06,21.2075,B2B
26302A,2023-08-06,14.725,B2C
27358A,2023-08-06,17.475,B2C
26555A,2023-08-06,20.7825,B2B
28055A,2023-08-06,25.0325,B2B
27912A,2023-08-06,21.2075,B2B
26380A,2023-08-06,14.725,B2C
26590A,2023-08-06,18.2325,B2B
27930A,2023-08-06,25.0325,B2B
27587A,2023-08-06,17.975,B2C
28281A,2023-08-06,18.725,B2C
27901A,2023-08-06,12.1,B2C
27525A,2023-08-06,28.4325,B2B
27281A,2023-08-06,29.707500000000003,B2B
28444A,2023-08-06,14.029,B2C
27641A,2023-08-06,14.475,B2C
26579A,2023-08-06,18.725,B2C
27390A,2023-08-06,18.725,B2C
27181A,2023-08-06,25.0325,B2B
27932A,2023-08-06,17.0925,B2C
28382A,2023-08-06,18.725,B2C
26578A,2023-08-06,18.725,B2C
26908A,2023-08-06,15.975,B2C
26395A,2023-08-06,19.475,B2C
27241A,2023-08-06,31.832500000000003,B2B
26604A,2023-08-06,22.9075,B2B
25535A,2023-10-06,18.725,B2C
27287A,2023-08-06,19.475,B2C
26268A,2023-09-23,12.55,B2C
26866A,2023-08-06,22.9075,B2B
26933A,2023-08-06,20.485,B2B
27035A,2023-08-06,25.0325,B2B
27564A,2023-08-06,17.96475,B2C
25243A,2023-11-06,17.475,B2C
28044A,2023-08-06,17.9125,B2C
26506A,2023-08-06,18.725,B2C
27308A,2023-08-06,19.4125,B2C
28452A,2023-08-06,18.03075,B2C
27756A,2023-08-06,28.5226,B2B
25158A,2023-10-25,23.3325,B2B
27505A,2023-08-06,11.475,B2C
27202A,2023-08-06,17.475,B2C
27947A,2023-08-06,12.55,B2C
26951A,2023-08-07,18.975,B2C
27379A,2023-08-07,18.225,B2C
25967A,2023-10-12,22.9075,B2B
28005A,2023-08-07,18.225,B2C
28088A,2023-08-07,15.49125,B2C
27810A,2023-08-07,11.225,B2C
26013A,2023-12-12,14.475,B2C
27506A,2023-08-07,18.725,B2C
27016A,2023-08-07,33.9575,B2B
28695A,2023-08-08,14.4125,B2C
28482A,2023-08-08,17.475,B2C
27494A,2023-08-07,18.225,B2C
26585A,2023-08-07,14.475,B2C
25881A,2023-08-07,20.975,B2C
25481A,2023-12-30,18.725,B2C
26341A,2023-08-07,36.0825,B2B
27588A,2023-08-07,18.975,B2C
28043A,2023-08-07,14.475,B2C
28248A,2023-08-07,12.225,B2C
27358A,2023-08-07,17.475,B2C
27681A,2023-08-07,11.475,B2C
27422A,2023-08-07,16.12875,B2C
26218A,2023-08-08,19.475,B2C
28388A,2023-08-08,20.975,B2C
27383A,2023-08-08,19.475,B2C
26782A,2023-08-07,16.975,B2C
27077A,2023-08-07,19.975,B2C
28473A,2023-08-07,18.225,B2C
27067A,2023-08-07,21.225,B2C
27901A,2023-08-07,12.1,B2C
28651A,2023-08-08,15.975,B2C
27494A,2023-08-07,12.225,B2C
28580A,2023-08-07,31.832500000000003,B2B
27724A,2023-08-08,18.975,B2C
28662A,2023-08-10,20.975,B2C
26299A,2023-08-07,12.3,B2C
26336A,2023-08-07,13.475,B2C
26239A,2023-08-07,18.725,B2C
27623A,2023-08-07,16.725,B2C
27987A,2023-08-07,13.475,B2C
25619A,2023-10-03,13.475,B2C
28700A,2023-08-07,20.975,B2C
21447A,2023-08-08,13.475,B2C
25615A,2023-12-15,13.475,B2C
26342A,2023-08-07,14.475,B2C
27782A,2023-08-08,20.975,B2C
27687A,2023-08-07,18.975,B2C
27645A,2023-08-08,16.725,B2C
28704A,2023-08-07,14.725,B2C
26988A,2023-08-07,15.475,B2C
27281A,2023-08-07,29.707500000000003,B2B
27740A,2023-08-07,27.827725,B2B
27865A,2023-08-08,33.1075,B2B
28312A,2023-08-07,15.1625,B2C
26291A,2023-08-07,14.75,B2C
28057A,2023-08-07,18.225,B2C
28074A,2023-08-07,12.225,B2C
26894A,2023-08-07,18.725,B2C
25243A,2023-11-07,17.475,B2C
28684A,2023-08-07,20.975,B2C
26316A,2023-08-07,17.225,B2C
27760A,2023-08-08,20.725,B2C
27437A,2023-08-07,18.225,B2C
27574A,2023-08-07,13.995,B2C
27834A,2023-08-07,18.225,B2C
28424A,2023-08-07,25.0325,B2B
27416A,2023-08-07,11.475,B2C
28513A,2023-08-07,18.725,B2C
28627A,2023-08-07,18.24425,B2C
28405A,2023-08-07,8.75,B2C
28333A,2023-08-07,9.6625,B2C
28684A,2023-08-07,20.975,B2C
27134A,2023-08-07,18.975,B2C
27260A,2023-08-08,12.225,B2C
28115A,2023-08-07,16.725,B2C
28419A,2023-08-07,19.475,B2C
28589A,2023-08-07,14.475,B2C
10390A,2023-08-08,11.225,B2C
27980A,2023-08-07,18.725,B2C
27370A,2023-08-07,15.975,B2C
28012A,2023-08-07,18.975,B2C
28670A,2023-08-07,11.475,B2C
28533A,2023-08-07,18.975,B2C
26914A,2023-08-07,14.475,B2C
28580A,2023-08-07,31.832500000000003,B2B
26085A,2023-10-08,12.225,B2C
27775A,2023-08-07,17.475,B2C
28246A,2023-08-08,17.475,B2C
28624A,2023-08-07,30.5575,B2B
27652A,2023-08-07,17.225,B2C
27630A,2023-08-07,18.975,B2C
28275A,2023-08-07,10.1,B2C
28391A,2023-08-08,18.1,B2C
28645A,2023-08-08,18.975,B2C
27669A,2023-08-07,20.975,B2C
28691A,2023-08-07,10.475,B2C
28023A,2023-08-08,18.975,B2C
28021A,2023-08-07,16.13,B2C
25825A,2023-08-07,19.875,B2C
27957A,2023-08-07,17.475,B2C
28050A,2023-08-07,15.72525,B2C
25011A,2023-11-13,15.975,B2C
28619A,2023-08-08,20.975,B2C
19478A,2023-12-28,18.225,B2C
26627A,2023-08-07,17.225,B2C
26534A,2023-08-07,21.225,B2C
16185A,2023-08-07,18.225,B2C
28577A,2023-08-07,14.725,B2C
26565A,2023-08-07,17.725,B2C
26623A,2023-08-07,36.0825,B2B
28479A,2023-08-07,19.475,B2C
27281A,2023-08-07,29.707500000000003,B2B
27747A,2023-08-07,20.975,B2C
23632A,2023-12-12,18.475,B2C
27302A,2023-08-08,11.98125,B2C
27612A,2023-08-07,11.225,B2C
28268A,2023-08-07,19.475,B2C
28531A,2023-08-08,8.75,B2C
28599A,2023-08-08,13.225,B2C
28351A,2023-08-07,17.03075,B2C
28679A,2023-08-07,16.975,B2C
25598A,2023-11-15,14.975,B2C
28443A,2023-08-07,18.725,B2C
28620A,2023-08-07,19.475,B2C
26871A,2023-08-07,12.3,B2C
27946A,2023-08-07,17.475,B2C
28282A,2023-08-08,17.4125,B2C
27525A,2023-08-07,28.4325,B2B
27344A,2023-08-07,32.2575,B2B
28403A,2023-08-08,12.475,B2C
28685A,2023-08-07,20.975,B2C
27745A,2023-08-08,19.475,B2C
27564A,2023-08-07,13.96475,B2C
27283A,2023-08-08,18.975,B2C
24093A,2023-12-03,17.45,B2C
24572A,2023-11-28,18.5,B2C
28682A,2023-08-07,15.975,B2C
28641A,2023-08-08,15.975,B2C
27546A,2023-08-08,14.975,B2C
28033A,2023-08-08,15.515,B2C
27462A,2023-08-07,14.725,B2C
26721A,2023-08-07,15.975,B2C
27201A,2023-08-07,13.225,B2C
24600A,2023-11-07,19.475,B2C
28596A,2023-08-07,11.225,B2C
27531A,2023-08-07,15.73825,B2C
27053A,2023-08-07,4.7250000000000005,B2C
28611A,2023-08-08,18.225,B2C
26661A,2023-08-07,12.3,B2C
28686A,2023-08-07,18.725,B2C
28271A,2023-08-07,0.68125,B2C
28667A,2023-08-08,12.475,B2C
26333A,2023-08-07,11.475,B2C
23869A,2023-11-26,19.875,B2C
28325A,2023-08-07,16.725,B2C
28652A,2023-08-08,15.975,B2C
26478A,2023-08-08,14.725,B2C
27357A,2023-08-07,17.8085,B2C
26196A,2023-08-28,12.55,B2C
28374A,2023-08-08,16.975,B2C
28460A,2023-08-08,30.9825,B2B
28349A,2023-08-07,18.975,B2C
28636A,2023-08-08,18.225,B2C
28580A,2023-08-07,31.832500000000003,B2B
28160A,2023-08-07,11.225,B2C
27752A,2023-08-08,20.975,B2C
27330A,2023-08-07,18.225,B2C
28389A,2023-08-08,16.725,B2C
27841A,2023-08-08,18.225,B2C
27956A,2023-08-07,13.225,B2C
28261A,2023-08-07,14.475,B2C
26368A,2023-08-08,20.725,B2C
28478A,2023-08-07,17.475,B2C
26581A,2023-08-08,14.625,B2C
27594A,2023-08-08,19.475,B2C
27526A,2023-08-07,15.975,B2C
22003A,2023-08-07,13.475,B2C
27272A,2023-08-08,28.4325,B2B
25393A,2023-10-16,15.975,B2C
25621A,2023-09-24,13.475,B2C
26173A,2023-08-07,20.2875,B2C
27301A,2023-08-08,18.225,B2C
28025A,2023-08-07,14.475,B2C
28554A,2023-08-08,15.975,B2C
28222A,2023-08-07,14.475,B2C
26043A,2023-08-07,21.0,B2C
26099A,2023-08-07,19.475,B2C
28330A,2023-08-08,14.4125,B2C
27083A,2023-08-07,11.225,B2C
26373A,2023-08-07,18.85,B2C
23777A,2023-12-19,16.025,B2C
28119A,2023-08-07,18.225,B2C
27245A,2023-08-09,12.475,B2C
27972A,2023-08-07,18.975,B2C
26470A,2023-08-07,19.475,B2C
28114A,2023-08-07,18.725,B2C
27414A,2023-08-08,20.485,B2B
28647A,2023-08-08,18.725,B2C
27994A,2023-08-07,18.975,B2C
27933A,2023-08-07,18.975,B2C
25554A,2023-10-03,19.475,B2C
27463A,2023-08-08,18.225,B2C
27442A,2023-08-07,9.848,B2C
26796A,2023-08-07,14.725,B2C
23373A,2023-12-28,18.975,B2C
23971A,2023-12-01,19.5075,B2B
28446A,2023-08-07,18.725,B2C
27357A,2023-08-07,11.475,B2C
26227A,2023-08-08,21.225,B2C
28329A,2023-08-07,9.6625,B2C
28423A,2023-08-07,18.225,B2C
28706A,2023-08-08,11.475,B2C
28639A,2023-08-08,18.975,B2C
27329A,2023-08-09,18.225,B2C
27304A,2023-08-08,18.225,B2C
26384A,2023-08-08,16.6,B2C
27202A,2023-08-07,17.475,B2C
28489A,2023-08-07,11.475,B2C
25777A,2023-08-07,20.485,B2B
26622A,2023-08-07,12.3,B2C
28413A,2023-08-07,15.1625,B2C
28395A,2023-08-07,17.45,B2C
27478A,2023-08-07,11.225,B2C
27280A,2023-08-08,16.975,B2C
28212A,2023-08-07,12.475,B2C
27251A,2023-08-08,18.975,B2C
26208A,2023-08-08,21.225,B2C
24315A,2023-08-07,18.975,B2C
27643A,2023-08-07,16.725,B2C
27363A,2023-08-07,18.225,B2C
28410A,2023-08-07,20.485,B2B
28632A,2023-08-07,13.475,B2C
26172A,2023-08-07,19.475,B2C
27535A,2023-08-07,18.225,B2C
28693A,2023-08-08,20.975,B2C
27368A,2023-08-07,8.75,B2C
27811A,2023-08-07,19.875,B2C
27022A,2023-08-07,17.225,B2C
27596A,2023-08-07,17.725,B2C
27019A,2023-08-07,12.55,B2C
28347A,2023-08-07,11.225,B2C
25456A,2023-11-26,21.335,B2B
27975A,2023-08-07,17.4125,B2C
28195A,2023-08-07,18.325,B2C
27432A,2023-08-07,25.0325,B2B
28500A,2023-08-07,12.05,B2C
27374A,2023-08-07,18.225,B2C
27203A,2023-08-07,14.875,B2B
26440A,2023-08-07,31.832500000000003,B2B
27564A,2023-08-08,25.96075,B2C
27955A,2023-08-09,22.9075,B2B
27281A,2023-08-09,29.707500000000003,B2B
28490A,2023-08-09,10.725,B2C
28584A,2023-08-09,25.0325,B2B
27827A,2023-08-09,32.980000000000004,B2B
26591A,2023-08-09,15.975,B2C
25486A,2023-10-01,25.0325,B2B
28302A,2023-08-09,19.475,B2C
27756A,2023-08-09,28.5226,B2B
28648A,2023-08-09,17.725,B2C
26880A,2023-08-09,19.975,B2C
28454A,2023-08-09,30.9825,B2B
28364A,2023-08-09,19.475,B2C
28443A,2023-08-09,18.725,B2C
24826A,2023-11-05,25.0325,B2B
24010A,2023-11-15,16.025,B2C
27790A,2023-08-09,18.975,B2C
26083A,2023-12-02,15.975,B2C
28475A,2023-08-09,12.475,B2C
27835A,2023-08-09,19.5075,B2B
27241A,2023-08-09,31.832500000000003,B2B
28271A,2023-08-09,17.225,B2C
28621A,2023-08-09,17.9125,B2C
28613A,2023-08-09,11.475,B2C
28566A,2023-08-09,25.0325,B2B
25451A,2023-11-08,17.975,B2C
28242A,2023-08-09,18.725,B2C
28582A,2023-08-09,25.0325,B2B
28221A,2023-08-09,18.225,B2C
27845A,2023-08-09,17.725,B2C
26353A,2023-08-09,21.225,B2C
28689A,2023-08-09,35.6575,B2B
28369A,2023-08-09,17.9125,B2C
28343A,2023-08-09,17.9125,B2C
27830A,2023-08-10,19.475,B2C
28638A,2023-08-09,20.975,B2C
27961A,2023-08-09,25.0325,B2B
28608A,2023-08-09,15.975,B2C
28642A,2023-08-10,13.475,B2C
26073A,2023-10-12,11.475,B2C
27532A,2023-08-09,18.725,B2C
28744A,2023-08-09,11.475,B2C
26899A,2023-08-09,20.975,B2C
24829A,2023-12-25,15.9375,B2B
27219A,2023-08-09,19.5075,B2B
28044A,2023-08-09,17.9125,B2C
27029A,2023-08-09,21.335,B2B
28598A,2023-08-09,19.475,B2C
28312A,2023-08-09,18.725,B2C
28506A,2023-08-09,20.485,B2B
27436A,2023-08-09,27.347475000000003,B2B
28192A,2023-08-09,14.875,B2B
28108A,2023-08-09,19.475,B2C
28658A,2023-08-09,18.2325,B2B
26333A,2023-08-09,18.20425,B2C
25109A,2023-11-30,13.475,B2C
26494A,2023-08-09,31.832500000000003,B2B
27307A,2023-08-09,11.475,B2C
26302A,2023-08-09,18.725,B2C
27709A,2023-08-09,11.2875,B2C
27015A,2023-08-09,11.475,B2C
26815A,2023-08-09,33.9575,B2B
27792A,2023-08-09,30.9825,B2B
26435A,2023-08-09,14.725,B2C
27723A,2023-08-09,22.9075,B2B
25158A,2023-10-28,23.3325,B2B
28201A,2023-08-09,11.475,B2C
26423A,2023-08-09,13.475,B2C
25508A,2023-10-07,18.725,B2C
26197A,2023-08-09,19.475,B2C
28307A,2023-08-09,17.725,B2C
26866A,2023-08-09,19.776525,B2B
27372A,2023-08-09,25.0325,B2B
27358A,2023-08-09,17.475,B2C
27227A,2023-08-09,25.0325,B2B
26326A,2023-08-09,25.0325,B2B
27051A,2023-08-09,19.475,B2C
26139A,2023-09-11,15.975,B2C
27264A,2023-08-09,25.0325,B2B
27300A,2023-08-09,33.1075,B2B
27690A,2023-08-09,22.9075,B2B
28210A,2023-08-09,19.475,B2C
28571A,2023-08-09,31.832500000000003,B2B
27637A,2023-08-09,12.475,B2C
28656A,2023-08-09,19.156875,B2B
27448A,2023-08-09,13.475,B2C
26804A,2023-08-09,31.832500000000003,B2B
28218A,2023-08-09,19.5075,B2B
27978A,2023-08-09,12.05,B2C
26409A,2023-08-09,25.0325,B2B
27697A,2023-08-09,33.1075,B2B
26742A,2023-08-09,36.0825,B2B
27416A,2023-08-09,11.475,B2C
28745A,2023-08-09,27.1575,B2B
23971A,2023-12-03,19.5075,B2B
26123A,2023-08-10,21.225,B2C
28687A,2023-08-09,20.975,B2C
26512A,2023-08-09,12.225,B2C
26589A,2023-08-09,18.725,B2C
27947A,2023-08-09,12.55,B2C
28585A,2023-08-09,16.4125,B2C
28018A,2023-08-09,15.475,B2C
28212A,2023-08-09,12.475,B2C
28699A,2023-08-09,30.9825,B2B
26889A,2023-08-09,36.0825,B2B
28749A,2023-08-09,22.9075,B2B
27685A,2023-08-09,19.475,B2C
27333A,2023-08-09,18.2325,B2B
27409A,2023-08-09,14.725,B2C
28686A,2023-08-09,18.725,B2C
27127A,2023-08-09,11.475,B2C
27563A,2023-08-09,31.832500000000003,B2B
28293A,2023-08-09,31.832500000000003,B2B
26774A,2023-08-09,9.725,B2C
27047A,2023-08-09,21.335,B2B
23746A,2023-12-30,36.1675,B2B
27530A,2023-08-09,33.1075,B2B
28659A,2023-08-09,35.6575,B2B
25438A,2023-12-19,27.1575,B2B
26513A,2023-08-09,18.2325,B2B
27151A,2023-08-09,25.0325,B2B
26269A,2023-08-26,18.725,B2C
27441A,2023-08-09,31.832500000000003,B2B
28444A,2023-08-09,14.03075,B2C
25198A,2023-10-31,18.725,B2C
27813A,2023-08-09,11.475,B2C
26737A,2023-08-09,20.3575,B2B
27814A,2023-08-09,31.5775,B2B
26953A,2023-08-09,12.55,B2C
28110A,2023-08-09,18.725,B2C
28418A,2023-08-09,17.975,B2C
28529A,2023-08-09,31.832500000000003,B2B
27317A,2023-08-10,17.475,B2C
27775A,2023-08-09,17.475,B2C
27887A,2023-08-09,18.225,B2C
27502A,2023-08-09,18.225,B2C
26590A,2023-08-09,18.2325,B2B
28085A,2023-08-09,18.225,B2C
26937A,2023-08-09,19.5075,B2B
27697A,2023-08-09,33.1075,B2B
27958A,2023-08-09,20.485,B2B
26283A,2023-08-09,26.3075,B2B
23986A,2023-12-02,19.975,B2C
27525A,2023-08-09,28.4325,B2B
27964A,2023-08-09,4.80575,B2C
25185A,2023-10-24,12.05,B2C
28675A,2023-08-09,31.832500000000003,B2B
27544A,2023-08-09,17.725,B2C
26180A,2023-08-09,14.725,B2C
28449A,2023-08-09,31.832500000000003,B2B
27517A,2023-08-09,19.475,B2C
27202A,2023-08-09,17.475,B2C
26741A,2023-08-09,18.725,B2C
25601A,2023-09-20,21.225,B2C
26167A,2023-08-09,19.475,B2C
26987A,2023-08-09,25.0325,B2B
26324A,2023-08-09,21.335,B2B
27257A,2023-08-09,11.475,B2C
26579A,2023-08-09,18.725,B2C
25332A,2023-10-10,21.125,B2C
25243A,2023-11-09,17.475,B2C
27866A,2023-08-09,19.5075,B2B
28606A,2023-08-09,18.725,B2C
27941A,2023-08-09,20.485,B2B
27480A,2023-08-09,11.425,B2C
26797A,2023-08-09,19.635,B2B
26786A,2023-08-09,17.0,B2B
28316A,2023-08-09,12.05,B2C
28150A,2023-08-09,33.00125,B2B
26902A,2023-08-09,21.335,B2B
28718A,2023-08-09,20.975,B2C
27189A,2023-08-09,11.475,B2C
27281A,2023-08-09,29.707500000000003,B2B
28269A,2023-08-09,9.1625,B2C
23884A,2023-12-26,33.7875,B2B
25925A,2023-08-09,25.0325,B2B
26972A,2023-08-09,23.7575,B2B
25456A,2023-11-28,27.1575,B2B
27143A,2023-08-09,25.0325,B2B
27867A,2023-08-09,14.725,B2C
27220A,2023-08-09,14.725,B2C
28055A,2023-08-09,25.0325,B2B
27044A,2023-08-09,12.55,B2C
28488A,2023-08-09,14.725,B2C
27296A,2023-08-09,18.425,B2C
25260A,2023-10-01,18.725,B2C
27440A,2023-08-09,18.225,B2C
28294A,2023-08-09,31.832500000000003,B2B
26358A,2023-08-09,17.475,B2C
27319A,2023-08-09,10.098,B2C
26523A,2023-08-09,19.475,B2C
28193A,2023-08-09,13.475,B2C
28610A,2023-08-09,22.9075,B2B
27902A,2023-08-09,20.485,B2B
28434A,2023-08-09,14.725,B2C
27011A,2023-08-09,21.225,B2C
26228A,2023-08-09,25.0325,B2B
28147A,2023-08-09,19.5075,B2B
26842A,2023-08-09,19.875,B2C
26095A,2023-09-14,18.2325,B2B
26101A,2023-10-17,18.475,B2C
27682A,2023-08-09,20.485,B2B
27604A,2023-08-09,20.485,B2B
28365A,2023-08-09,33.1075,B2B
28207A,2023-08-09,17.975,B2C
26355A,2023-08-09,18.725,B2C
26620A,2023-08-09,18.725,B2C
26239A,2023-08-09,18.725,B2C
28492A,2023-08-09,11.475,B2C
27959A,2023-08-09,17.9125,B2C
27947A,2023-08-10,12.55,B2C
28358A,2023-08-10,14.725,B2C
28034A,2023-08-10,25.0325,B2B
28265A,2023-08-10,18.725,B2C
28212A,2023-08-10,12.475,B2C
25603A,2023-10-08,14.725,B2C
27358A,2023-08-10,17.475,B2C
25777A,2023-08-10,25.0325,B2B
25158A,2023-10-29,23.3325,B2B
26638A,2023-08-10,14.725,B2C
26436A,2023-08-10,12.55,B2C
27758A,2023-08-10,21.275,B2C
26808A,2023-08-10,18.725,B2C
27142A,2023-08-10,20.485,B2B
28006A,2023-08-10,20.485,B2B
25512A,2023-10-10,25.0325,B2B
25525A,2023-10-23,31.832500000000003,B2B
23971A,2023-12-04,19.5075,B2B
28184A,2023-08-10,12.05,B2C
27672A,2023-08-10,5.99125,B2C
25599A,2023-09-30,17.00625,B2C
26604A,2023-08-10,22.9075,B2B
28120A,2023-08-10,18.725,B2C
26590A,2023-08-10,18.2325,B2B
28257A,2023-08-10,18.725,B2C
26804A,2023-08-10,31.832500000000003,B2B
26385A,2023-08-10,18.725,B2C
26415A,2023-08-10,33.9575,B2B
27709A,2023-08-10,11.2875,B2C
28409A,2023-08-10,18.725,B2C
27799A,2023-08-10,20.485,B2B
27165A,2023-08-10,19.475,B2C
27243A,2023-08-10,14.725,B2C
27202A,2023-08-10,17.475,B2C
27776A,2023-08-10,52.72125,B2B
26434A,2023-08-10,20.725,B2C
27748A,2023-08-10,36.5075,B2B
26391A,2023-08-10,20.485,B2B
28216A,2023-08-10,27.110325,B2B
27026A,2023-08-10,17.225,B2C
25762A,2023-08-10,25.0325,B2B
27520A,2023-08-10,20.485,B2B
25509A,2023-11-01,15.975,B2C
28387A,2023-08-10,8.972,B2C
26619A,2023-08-10,25.0325,B2B
27528A,2023-08-11,12.225,B2C
27887A,2023-08-10,18.225,B2C
27281A,2023-08-10,29.707500000000003,B2B
27788A,2023-08-10,11.475,B2C
28506A,2023-08-10,30.9825,B2B
26816A,2023-08-10,18.725,B2C
27306A,2023-08-10,15.9375,B2B
28588A,2023-08-10,35.6575,B2B
27547A,2023-08-10,22.9075,B2B
28044A,2023-08-10,17.9125,B2C
26380A,2023-08-10,21.225,B2C
28454A,2023-08-10,30.9825,B2B
28443A,2023-08-10,18.725,B2C
27157A,2023-08-10,12.05,B2C
27922A,2023-08-10,30.9825,B2B
27980A,2023-08-10,18.725,B2C
27808A,2023-08-10,11.475,B2C
27110A,2023-08-10,20.975,B2C
27421A,2023-08-10,31.832500000000003,B2B
27671A,2023-08-10,25.0325,B2B
27628A,2023-08-10,12.05,B2C
28021A,2023-08-10,16.1325,B2C
25535A,2023-10-10,18.725,B2C
26617A,2023-08-10,20.485,B2B
28616A,2023-08-10,11.475,B2C
25652A,2023-09-30,18.075,B2C
28254A,2023-08-10,14.725,B2C
26625A,2023-08-10,25.0325,B2B
27930A,2023-08-10,25.0325,B2B
28309A,2023-08-10,11.475,B2C
28334A,2023-08-10,31.832500000000003,B2B
27390A,2023-08-10,18.725,B2C
28768A,2023-08-10,11.475,B2C
27102A,2023-08-10,29.7857,B2B
26654A,2023-08-10,33.7875,B2B
27434A,2023-08-10,35.6575,B2B
27375A,2023-08-10,20.7825,B2B
28328A,2023-08-10,19.475,B2C
28581A,2023-08-10,18.725,B2C
28646A,2023-08-10,15.975,B2C
25913A,2023-12-21,25.0325,B2B
26423A,2023-08-10,13.475,B2C
28253A,2023-08-10,18.725,B2C
27809A,2023-08-10,31.832500000000003,B2B
27710A,2023-08-10,33.1075,B2B
26900A,2023-08-10,18.725,B2C
28135A,2023-08-10,18.725,B2C
28301A,2023-08-10,25.0325,B2B
27385A,2023-08-10,31.832500000000003,B2B
27740A,2023-08-10,27.827725,B2B
28289A,2023-08-10,11.475,B2C
26933A,2023-08-10,20.485,B2B
27031A,2023-08-10,10.725,B2C
26287A,2023-08-10,18.725,B2C
25243A,2023-11-10,17.475,B2C
28263A,2023-08-10,19.475,B2C
28482A,2023-08-11,17.475,B2C
26342A,2023-08-10,18.725,B2C
27281A,2023-08-10,29.707500000000003,B2B
28568A,2023-08-10,13.475,B2C
27792A,2023-08-10,30.9825,B2B
27129A,2023-08-10,19.475,B2C
25449A,2023-10-15,12.05,B2C
27562A,2023-08-10,12.475,B2C
28452A,2023-08-10,18.03075,B2C
27757A,2023-08-10,31.832500000000003,B2B
27789A,2023-08-10,25.0325,B2B
27414A,2023-08-11,20.485,B2B
27027A,2023-08-10,31.832500000000003,B2B
27532A,2023-08-10,14.725,B2C
27158A,2023-08-10,25.0325,B2B
27317A,2023-08-11,17.475,B2C
26669A,2023-08-10,8.75,B2C
27894A,2023-08-10,14.875,B2B
25032A,2023-11-02,33.9575,B2B
26807A,2023-08-10,31.832500000000003,B2B
28659A,2023-08-10,35.6575,B2B
24316A,2023-11-21,14.725,B2C
26583A,2023-08-10,12.475,B2C
26389A,2023-08-10,33.7875,B2B
28529A,2023-08-10,31.832500000000003,B2B
26786A,2023-08-10,17.0,B2B
27328A,2023-08-10,19.475,B2C
27015A,2023-08-10,11.475,B2C
26445A,2023-08-11,12.55,B2C
25074A,2023-10-24,12.55,B2C
28173A,2023-08-10,31.832500000000003,B2B
26138A,2023-09-23,12.55,B2C
28407A,2023-08-10,18.725,B2C
28271A,2023-08-10,17.225,B2C
28413A,2023-08-10,12.475,B2C
26866A,2023-08-10,19.776525,B2B
28391A,2023-08-11,18.1,B2C
28682A,2023-08-10,15.975,B2C
23632A,2023-12-15,18.475,B2C
28093A,2023-08-10,18.725,B2C
27883A,2023-08-10,9.749,B2C
25109A,2023-12-01,13.475,B2C
19632A,2023-08-10,20.975,B2C
27889A,2023-08-10,13.475,B2C
28085A,2023-08-10,18.225,B2C
28703A,2023-08-10,31.832500000000003,B2B
25500A,2023-10-16,36.0825,B2B
25518A,2023-08-10,19.975,B2C
28676A,2023-08-10,18.725,B2C
27035A,2023-08-10,25.0325,B2B
28063A,2023-08-10,14.725,B2C
27533A,2023-08-10,18.725,B2C
26877A,2023-08-10,12.475,B2C
26618A,2023-08-10,17.178,B2C
26937A,2023-08-10,19.5075,B2B
27012A,2023-08-10,20.485,B2B
27895A,2023-08-10,18.725,B2C
28752A,2023-08-10,20.975,B2C
28766A,2023-08-10,12.325,B2C
28776A,2023-08-10,12.475,B2C
28281A,2023-08-10,18.725,B2C
28199A,2023-08-10,19.475,B2C
25885A,2023-10-11,16.32,B2B
27221A,2023-08-10,17.725,B2C
28123A,2023-08-10,11.799,B2C
27793A,2023-08-10,18.725,B2C
26443A,2023-08-10,17.725,B2C
26931A,2023-08-10,20.485,B2B
27863A,2023-08-10,10.098,B2C
26506A,2023-08-10,9.08225,B2C
26818A,2023-08-10,14.875,B2B
24929A,2023-12-04,25.0325,B2B
27794A,2023-08-10,20.485,B2B
23077A,2023-12-22,27.2425,B2B
28755A,2023-08-10,35.6575,B2B
27200A,2023-08-10,12.05,B2C
15519A,2023-08-10,20.975,B2C
28351A,2023-08-10,17.03075,B2C
28699A,2023-08-10,30.9825,B2B
27534A,2023-08-10,11.475,B2C
26847A,2023-08-10,18.725,B2C
26261A,2023-08-10,31.832500000000003,B2B
