date,client_id,value_usd,client_type
2023-10-21 11:37:00.000000 UTC,CGvPe+AZ5HQSrLkSCw6AsW8yXngeHf2BsjojcK0SoFo=,56.1,Pro
2023-10-21 11:03:00.000000 UTC,dsUXdmZtVC1E8a1R40Axk/ORLP9V54RYzbnG1GeFoSA=,56.1,Pro
2023-10-21 10:05:00.000000 UTC,gUKW1N9JMqsdWdDv2t4teIU5ASPWSxQLVTnXmRmTO/c=,56.1,Pro
2023-10-21 03:16:00.000000 UTC,C1WyTcBN362jmDmSlpJ/Dn96gU2OsL80hfgmZGbAGNI=,56.1,Pro
2023-10-21 00:03:00.000000 UTC,TRT805kvGJQtkaI7qzDOolsVedeu+WPtbm/7eb0KixM=,56.1,Pro
2023-10-20 20:26:00.000000 UTC,wMmQQW15R9kZpYurDjl3lKQg+Vemr7qumZvDg1FD8vA=,56.1,Pro
2023-10-20 17:00:00.000000 UTC,q5x3kMb5sZFwVoTB9QgiSMCSPzITdYZTjt6FGdA940s=,56.1,Pro
2023-10-20 14:34:00.000000 UTC,+K8eCnC5LQSko8P8QkZ71y9eu1RWGo6iXRteVyFeBms=,56.1,Pro
2023-10-20 11:59:00.000000 UTC,xBIDITXZmsyk7kJDe+rjCT0FelXguwkT7bmB4op4jNM=,56.1,Pro
2023-10-20 09:16:00.000000 UTC,XxJoC6tPJuC03eJqIBGhfscksJEPgHC8QmzmFUws284=,56.1,Pro
2023-10-20 08:48:00.000000 UTC,giP8C+VC0T4wZQH4aChPh8zAzc1Yw+gM82FL/s0g4kg=,56.1,Pro
2023-10-20 08:02:00.000000 UTC,U408uq3IxbUNrhaWDord3HvW21mrBBqOPTkxqSweWBA=,56.1,Pro
2023-10-20 07:04:00.000000 UTC,rBlIdhA2wi7OJSrMuJiQ7UWapEY9ugtGqMtfELyo+NU=,56.1,Pro
2023-10-20 06:41:00.000000 UTC,wrrB6Fojpu5rP4mAyPNsrDTDHBJjOot6fKua8rxCkpw=,56.1,Pro
2023-10-19 21:21:00.000000 UTC,5bhz+kmAwntPNXkK+VHdFUGRjvIOqFggG0CAH/osM4M=,56.1,Pro
2023-10-19 18:23:00.000000 UTC,3QCaa1lccSTstpn7GJnvbXGhUiSXR8JHHTAiv6KiAoI=,56.1,Pro
2023-10-19 18:04:00.000000 UTC,myZp4cYmYyM+Bbe7i6t/zHRJf/ry3fBr64kJNgMZRus=,56.1,Pro
2023-10-19 16:12:00.000000 UTC,3dGfzdRWvReRn/yy/yiXLMx7qWjexbU83vZKpZz4uT0=,56.1,Pro
2023-10-19 16:04:00.000000 UTC,OQ2EVAOAiN3ff+PUtQWdFQ4jHYTNTD7iPh+4AOGq/VY=,56.1,Pro
2023-10-19 16:02:00.000000 UTC,twdx9TIyXal2JJVHCmqwYwkPIjD3hDsbecIxS8posoI=,56.1,Pro
2023-10-19 10:20:00.000000 UTC,xnDbSzkYSVyvwXYziMkEFZ2MSU3xh0br3ef8uPLRnHg=,56.1,Pro
2023-10-19 07:45:00.000000 UTC,TmrwB6rQnLOjIgilAj2lmxH0y7A5bSri4X5TPdBLpNY=,56.1,Pro
2023-10-19 07:06:00.000000 UTC,ziIDvtWBGuIW/dZ9UbsnYAFikTG4U5r379ij6LvUgQ4=,56.1,Pro
2023-10-19 03:15:00.000000 UTC,s4mMkwy3SGcQajXFmcY8T0VY6XQYrta0F2khiFCEaAY=,56.1,Pro
2023-10-19 01:01:00.000000 UTC,wGDFpxJze9WNvuRBBPHqTsP5X/dizV33LOkyKUI3Dk0=,56.1,Pro
2023-10-18 23:14:00.000000 UTC,kBlkUjNtyp1960ZSy+9vQ6W93XBjhGDkBPnoSpXLcw0=,56.1,Pro
2023-10-18 21:34:00.000000 UTC,RHto+DWUU8oSHKTMnmkJk+T7asPZuSIC4mb7GZ4wFV4=,56.1,Pro
2023-10-18 20:05:00.000000 UTC,UR7jFAtHYomzYXcQmiHrgBpDvEvj7C89R93MoIc8uwE=,56.1,Pro
2023-10-18 18:44:00.000000 UTC,TrKmPOPSfLw9b+MoMCeVqTHe1YMDS1DoE0j7JAjNV4M=,56.1,Pro
2023-10-18 16:18:00.000000 UTC,poHQ7LGLSrZZD0Eu5UG1sWCqYd4vno3YD9SX6M1KXrs=,56.1,Pro
2023-10-18 01:58:00.000000 UTC,HRT84CAfjSpbHOgPQzMzI3gVK6ZJhmW+dwpjFU8OsJ8=,56.1,Pro
2023-10-18 01:07:00.000000 UTC,BHhz2vQHuG2AC+Ceu8XlvBSUhi8SLcRwHD1q7p2prrM=,56.1,Pro
2023-10-17 22:57:00.000000 UTC,+JMgMn+44k2qIDvlXxx3rr+Q43ybKClEhJcnv65cHZE=,56.1,Pro
2023-10-17 22:53:00.000000 UTC,bCDplApCsIkN2TO1DBd1xM+6+fatPAmN62kWaPrVh4U=,56.1,Pro
2023-10-17 21:30:00.000000 UTC,aVprV/cLnt7thPCCjk1s4r5FbYFXUBgD5dk001mGfL4=,56.1,Pro
2023-10-17 20:47:00.000000 UTC,MkyCpU7PzZyRgHE9Rx0eHPye/LAH0maMwfOS7YY1uK0=,56.1,Pro
2023-10-17 18:35:00.000000 UTC,GiqhsRhVBebN0IflCsycPWaADOsFJeCdrpeZXFgE0M8=,56.1,Pro
2023-10-17 16:57:00.000000 UTC,amNThK6Q3ERPazRppYDie9KbW+SJcqV7P20502i8rO4=,56.1,Pro
2023-10-17 16:55:00.000000 UTC,vO7+YYMp9Kiwr7KH5apsfdjXVI2+zX+EvId+O5hybVU=,56.1,Pro
2023-10-17 16:26:00.000000 UTC,x5Y4cfCkoMg+ND5oHSgxzCQ697qY3SgsTcQIWafN6ik=,56.1,Pro
2023-10-17 13:57:00.000000 UTC,ZQkz4zjQwNMzR3UfziMjKcvMUhuzwOvu8jJuVs9llEs=,56.1,Pro
2023-10-17 12:48:00.000000 UTC,hwa4hKIx/oNl8+atD9ZzTOF0AXqamgIJgKOjyrv5I9k=,56.1,Pro
2023-10-17 11:23:00.000000 UTC,7XEQTkfEI/ljSmV6PbVYHbhJwLDjL0RyfadtGUkRVAc=,56.1,Pro
2023-10-17 08:45:00.000000 UTC,TgV4OXeGBdaBkpQejCxhGcLzZAsLhMQkCfnql2WbvUs=,56.1,Pro
2023-10-17 07:32:00.000000 UTC,e6wM0iOv4LBpILKwGzfz7eUJvcTkD2yOb6tUyXuEgEs=,56.1,Pro
2023-10-17 06:23:00.000000 UTC,9D2eogb3xaipDUdMKvXEHRsoXn/uaqxTU+iCVEgh/9Q=,56.1,Pro
2023-10-17 06:17:00.000000 UTC,xiy2guV1MYoh1FZ2G5u/H85uzYge63hmNq6O4ZvyQxE=,56.1,Pro
2023-10-17 05:50:00.000000 UTC,G1FeM6Ri4HGS7oB6ezvxG6Re2rsRyJyGdLwEyKMMDdI=,56.1,Pro
2023-10-17 05:16:00.000000 UTC,EvveqB2i7j9J7jsdQGjHj61mAyNsKB1NKHd/Syi0cZg=,56.1,Pro
2023-10-16 23:13:00.000000 UTC,/BNxukPqgns4IdfbfhzOZQlIu+m4eXSVz3FGkKq36pM=,56.1,Pro
2023-10-16 21:46:00.000000 UTC,OccFNdKWrQ45m5hYap//XNSPXAJrMcCMff4Z0BaHoXI=,56.1,Pro
2023-10-16 19:39:00.000000 UTC,RjSuONHK3cZqdf5+fjMeyx6X1RPcjc42cpnQ3hfi5Lk=,56.1,Pro
2023-10-16 17:46:00.000000 UTC,dchM24cviJouaMOnjp98fjOTq4VKN+1CRP0M99sSKvQ=,56.1,Pro
2023-10-16 14:33:00.000000 UTC,Q5jd9sWKz81WjmPFp+apvO9iFyA0auifi0wqQe5K/nk=,56.1,Pro
2023-10-16 10:38:00.000000 UTC,nVQlzwUwB3kgniHW0eoAbC4d68nwK7ni+MESpMgp8Wo=,56.1,Pro
2023-10-16 02:19:00.000000 UTC,5K2MRV55QubnUgWxOKEFhehWHJtyxn3VLSqRn2s7pLs=,56.1,Pro
2023-10-16 01:19:00.000000 UTC,CHYZweVt0QAXOMyfYLNUbrdGylapBh6O+4ci6hNhCDQ=,56.1,Pro
2023-10-15 23:34:00.000000 UTC,0bFOVNDOQxNTO3acCOuaayFB5ld4OYB98lN4B12HooY=,56.1,Pro
2023-10-15 22:08:00.000000 UTC,04gp6zj5Z53FjAvaH068dmGx3L08QtGKO+VzyTzwxu8=,56.1,Pro
2023-10-15 21:31:00.000000 UTC,W8tftQynjjyLoTXLP7fbxLADgoDunSDKfbJ6+iIFpbw=,56.1,Pro
2023-10-15 21:19:00.000000 UTC,hKS90Tf/Z74uCtEr91+bKS8JO75WbaCCFxdkjkJa+V4=,56.1,Pro
2023-10-15 20:12:00.000000 UTC,W6dir6PoN0K5VbpTgmhgdLQG1O3M4+TDvDde+cN8A0E=,56.1,Pro
2023-10-15 20:08:00.000000 UTC,FUUf6QFSgQ9+RWiqUqdfqXWSHs2ZiYM3yse0KAaW/g8=,56.1,Pro
2023-10-15 17:51:00.000000 UTC,L/vyf6U0witMfiWMlCg0qkxl5UrBLSaCX487oDuyNXU=,56.1,Pro
2023-10-15 17:09:00.000000 UTC,8iCGdjJQbggO5cPHs9EYBvwCk7vF/8wg2O62BQLQa34=,56.1,Pro
2023-10-17 07:32:00.000000 UTC,4etjfk1CkOGJLaHPuGca2S+vqP4CO3uBu6Wo4NT2ESc=,56.1,Pro
2023-10-15 13:40:00.000000 UTC,sRFP61g/yAapaCMk5vwtb35fEV6+87EYse7n/p37FRg=,56.1,Pro
2023-10-15 11:10:00.000000 UTC,tjaxXURYcNo/++VbDJJWfAIpgtpVXnhu13h6TgnLfrU=,56.1,Pro
2023-10-15 09:04:00.000000 UTC,ChHeEQb8+ac8eQ0yqpRzxkbZJeoYB+9JvDOd1INWaNQ=,56.1,Pro
2023-10-15 07:52:00.000000 UTC,Pkc/5tQPMsWWmlw+g0O5gVZ6tSDEYBwmbdq1UovgTQ8=,56.1,Pro
2023-10-15 07:49:00.000000 UTC,lStG5X8Sclaa7KonZojHvocke/EqyZ2gwR0E+VIAo88=,56.1,Pro
2023-10-15 02:39:00.000000 UTC,ZaqF7oIrxV1Z8iyq+C0ab7B6vlMKXr4/Fv5z4Tkm1mU=,56.1,Pro
2023-10-15 00:07:00.000000 UTC,k7Gi6gedsIZq8gCMZ9/Hcb+nmWG/jJk2LF6lAi4JYDE=,56.1,Pro
2023-10-14 17:20:00.000000 UTC,5HKPvrCG39wytC+g3Hki2dS0tHQ9Tf+DsNpGy6MKarI=,56.1,Pro
2023-10-14 16:54:00.000000 UTC,Vy53B+xnl6KMQFA9vqNTCT19ICANMsHu9ms7pMFsqHI=,56.1,Pro
2023-10-14 15:58:00.000000 UTC,Ep9d3ljcERo2KDDogOb/61p5RGQYtVashtIJV8UoCzA=,56.1,Pro
2023-10-14 14:40:00.000000 UTC,q1FhQyogpnpg2CsCgRgYvK6BuTAh1xVCefawqvB2Vbc=,56.1,Pro
2023-10-14 10:57:00.000000 UTC,YUDQDUCKMBA8aHzBjyuQ3f5UlmgFJDNC2EFNFDUzHo8=,56.1,Pro
2023-10-14 10:32:00.000000 UTC,m6cJS1RFQ/tiZPbfddoAnJr2wWE0yVO2pzu4NXSb9NE=,56.1,Pro
2023-10-14 10:23:00.000000 UTC,nsQvK/nsKREnG86wTVUgY2O/2cwfnH+Ap5sK/rm4bOk=,56.1,Pro
2023-10-14 06:57:00.000000 UTC,ga44Cz/lLpEplbLqL3QhytfepOxiPb7vCAEuU2cb02w=,56.1,Pro
2023-10-13 23:22:00.000000 UTC,xCW+sPf1sCOXurHArqrR+DBK90pZgKsTPvAdLzz9JgI=,56.1,Pro
2023-10-16 11:58:00.000000 UTC,n/M+J4EJgADvUhuzkuJxsNUdlt9FF8ovQeiRJSpHM64=,56.1,Pro
2023-10-13 17:21:00.000000 UTC,VMvzZjYo3YNC3XpO2m1l015ZZdmGXNzMHufPPaKHtW0=,56.1,Pro
2023-10-13 16:11:00.000000 UTC,DgBh3zA3yZDJJ93JV9aISw8anMlZAUgArD2olXeJKSA=,56.1,Pro
2023-10-13 15:45:00.000000 UTC,A7n91K85+n4nAsY1/jKfFH+RyKj4Md/qRnd6897FSw4=,56.1,Pro
2023-10-13 15:03:00.000000 UTC,lIK1fnxViz2iFKr7jo0TIf212iVc97ivyHvJVxqRygk=,56.1,Pro
2023-10-13 14:32:00.000000 UTC,cnw45kvbczCYbcQTPB4ncZd9PLC8iBCjfzJ9fwxMYwg=,56.1,Pro
2023-10-13 13:04:00.000000 UTC,omvQAhXLC/wZ9v45e1EBVuWVDTRv6TcieS6wO+BB8pU=,56.1,Pro
2023-10-13 06:58:00.000000 UTC,iWqu3H96cUum1b9pi/FUYsQSUW188V17ZB92VkYpDQY=,56.1,Pro
2023-10-13 04:54:00.000000 UTC,llW+q255r/24fa/AUd5NNQwYzt1gqsRpXLbvaA5/+8k=,56.1,Pro
2023-10-16 16:33:00.000000 UTC,OOG0n5gA4P7quKdYT0UmxWii5xKDm58N6FKwVW3/JEA=,56.1,Pro
2023-10-13 03:06:00.000000 UTC,g7AZCO7Y0JJUkju1VaWpXArpLnBJ/NjCKPj7G4QCaa8=,56.1,Pro
2023-10-13 00:08:00.000000 UTC,Z4m1CFUgbJBv0OUTr2truSX9i4Oz6fqCGJo658+iOrU=,56.1,Pro
2023-10-12 19:01:00.000000 UTC,WRVMNexQOYg+l/R1fsLWVEuzhWGg8UU7Ez2KVVzpywQ=,56.1,Pro
2023-10-12 17:59:00.000000 UTC,r67nZWxT37sPYvtEkkd3phtZyULmwGKqCJLekLa2fX0=,56.1,Pro
2023-10-12 15:26:00.000000 UTC,Qs4odspO4wd6+KwfwNQscwHJDQYlKWdUarAZdoebwmQ=,56.1,Pro
2023-10-12 09:50:00.000000 UTC,yGzxt4mguLEHFErGEV6vzck/kyoBOOmBpe9Z3+WdtQk=,56.1,Pro
2023-10-12 09:14:00.000000 UTC,9gKFN55Hdv6r8ujdalnV+avtOlWhWMpoWlL0mGgETJg=,56.1,Pro
2023-10-12 07:17:00.000000 UTC,SAiTsAVZNXd1vUsUePJyysGxL2rxlVH5OjepeBz2qGM=,56.1,Pro
2023-10-12 07:04:00.000000 UTC,TYOaqNfpO+MoFTsHKM2endqGkr/zn5g+9CCi1KCWHu0=,56.1,Pro
2023-10-12 01:38:00.000000 UTC,hvWDWiFZ/amWUGHXbCEaIxB6/aPVxD90+XwAjE/kczQ=,56.1,Pro
2023-10-12 01:15:00.000000 UTC,rPepaofDidhZAUnQMAOp4Ax0uIn8WYOnoAuz3Kp8CJw=,56.1,Pro
2023-10-12 00:22:00.000000 UTC,gAtnvddH4GqH6wGqZ6/ohQb0BW/2nPbdfUHwNlLsM+c=,56.1,Pro
2023-10-11 20:58:00.000000 UTC,FH98uagetf/TsTB5UGSYwNNINzPPmIDshsIfJFUHXNs=,56.1,Pro
2023-10-11 19:32:00.000000 UTC,5Vuv4b5wmFuaFtjSfMGnlLVHDjgFVMen6VD4i16REbQ=,56.1,Pro
2023-10-11 18:17:00.000000 UTC,6SdndHXxJIW20CdNLrDjF4nPw22XDGbDhwWQGOSPSlw=,56.1,Pro
2023-10-11 17:29:00.000000 UTC,86s0R69j0XolU+EgZg5jccSxZB6JoXPICLHV9ESvyfA=,56.1,Pro
2023-10-11 16:18:00.000000 UTC,qqARo9dYmTIc3iCGN7UTnuxLI9foiwSnhsIIdGV2Xjc=,56.1,Pro
2023-10-11 13:48:00.000000 UTC,GYhNPQOamcWQYBqs3x8Og/5aurvlXUiT82+RY3V0Dk0=,56.1,Pro
2023-10-11 12:18:00.000000 UTC,420mxelY/F8q/IHnkhhhiAq8JHbu+QMzBLP8HeDLq+8=,56.1,Pro
2023-10-11 09:17:00.000000 UTC,yxpExuuuvIen/37FzKm1xg2caR8U3MPJU/4UFHDGXAY=,56.1,Pro
2023-10-10 23:24:00.000000 UTC,YZqYmKvDYepn93hYH4tLYRGGsPSstx5vUw1B51/2Z9U=,56.1,Pro
2023-10-10 21:36:00.000000 UTC,JaNGnxl/9Wfm53S5+uNWLTY5Rk8Z4mi9CJNB+xSrTfQ=,56.1,Pro
2023-10-10 20:20:00.000000 UTC,foLKQFRToYPYJh3J0oLJtuqnSfZDBVywJlC4dM4QLn8=,56.1,Pro
2023-10-10 14:37:00.000000 UTC,3dtTQrWZ5vN0hg5Vq2se0/BWE7iU2qcpjDpppS7MY+s=,56.1,Pro
2023-10-10 13:40:00.000000 UTC,P1TjQ8EGIqE2fikVXswfOONl7Wddhvcb31umRACAx5Q=,56.1,Pro
2023-10-10 12:54:00.000000 UTC,jrY5meSZQEFGz8V+S7K0k+fajBIphdu/+iEmHNxcXv8=,56.1,Pro
2023-10-12 06:40:00.000000 UTC,fmbrPPj9k9SOCg0LoxUm5k4+FlWnh99NOnoH0NX0yak=,56.1,Pro
2023-10-10 11:46:00.000000 UTC,dptyxofpsEbqb505zL4LOyutzdMsHu7veYajCebRm+E=,56.1,Pro
2023-10-10 10:52:00.000000 UTC,oT38eQXPM35vm2QMCoaFKEvk9Uef5qTa4rJJgo8IpVo=,56.1,Pro
2023-10-10 09:42:00.000000 UTC,S2NQwC5SgE2NuDTXmgY2Z3IxvGlrJptmbj0lFQbsRJQ=,56.1,Pro
2023-10-10 04:16:00.000000 UTC,KyU8KiahaU//M7mgB9653X0s31//n6C3eagxJS/feGM=,56.1,Pro
2023-10-10 00:29:00.000000 UTC,tHZ76E6t43R4MrR000RFwHrW94brw4gQRIeYggV52Ks=,56.1,Pro
2023-10-09 20:44:00.000000 UTC,x3JDmqIFv3fG4tPGgHeIR6oSFhhipQhdjpDV7VEQe6Y=,56.1,Pro
2023-10-09 18:27:00.000000 UTC,9EY6sIN71o8EUFy93uUHcKiUla8WhZLcfq9Wh9mjcRQ=,56.1,Pro
2023-10-09 18:17:00.000000 UTC,1hvqKhONi+nAiMuRxkXq6lO3AVWXqNU/L84ck+X76RY=,56.1,Pro
2023-10-09 16:30:00.000000 UTC,2aJ2NKqqtUQpEspjjIdn0/nKk5hnCrTJHaPDsYUY140=,56.1,Pro
2023-10-09 13:46:00.000000 UTC,wjpOWrXuHrc3808+iAqOzgClSzcnFSJqs7H2oyP1THo=,56.1,Pro
2023-10-09 13:34:00.000000 UTC,5MboY1YTnpOctNxTe1zsh/7BfsYCxy91n5jKkh47H/I=,56.1,Pro
2023-10-09 11:30:00.000000 UTC,xfDIGswmNK8sswuKsXPKidZJxtSM9g/qv5xtBBOaE/Y=,56.1,Pro
2023-10-09 10:49:00.000000 UTC,RoxyoOaGw+5K1lAZujl/n2rl6tC86TFOaQpGHyufov8=,56.1,Pro
2023-10-09 10:25:00.000000 UTC,umDfWpeM4bjceI0VdcM+0YBGWEyWbqqMGumQ85Cf2/w=,56.1,Pro
2023-10-09 10:20:00.000000 UTC,NOHYFZgARjBg2MH6cRPpBxAAsTGuZuDfnjN7qe+U774=,56.1,Pro
2023-10-09 10:07:00.000000 UTC,JKYHyiAKMzMAHYGjFi8zGdWTJYILEm+e8pGz7TeHVk0=,56.1,Pro
2023-10-09 06:49:00.000000 UTC,DFY2fDMz8nzcJPdTymDc9DcuWDnN4cK/4Zw3zBxqVPc=,56.1,Pro
2023-10-09 01:28:00.000000 UTC,gUpnESEdTPS39R7VR3UDLn/fIiUPaMgVziOcBLgyQoE=,56.1,Pro
2023-10-09 00:19:00.000000 UTC,P7lmrz+q5VKiYYqPsvNCoeGGtmWCDW5SV+zkrnbdofI=,56.1,Pro
2023-10-08 22:51:00.000000 UTC,0gKWHAwmNTQ977epL8wPfB6cigyZqOmv3o73MwASYU0=,56.1,Pro
2023-10-08 22:43:00.000000 UTC,13/sz2GuTXSLgLmggLGQ8Z+M4vBd+bKM+CrGpAT21XM=,56.1,Pro
2023-10-08 19:44:00.000000 UTC,ZuXqbBuLPPTT8DUqAhF6tDJ26X1IJpCB/do4t0kERWk=,56.1,Pro
2023-10-08 18:34:00.000000 UTC,qaryZi3ymUPDmwJa6V9WcMj/5P/iqtiPOV1YYVair6w=,56.1,Pro
2023-10-08 17:20:00.000000 UTC,Ctc6m5CV+u4hImUdr1qOvWPUtBc43ahSxyZjT5XhFd8=,56.1,Pro
2023-10-08 17:12:00.000000 UTC,r7ZI7fKV3rHhv5iZtKpferDbC6OA4Jq6psGv/kwLMTk=,56.1,Pro
2023-10-08 17:05:00.000000 UTC,6YZfWOR18xntHHt3R++P/3MuUI3lrV+EX3lGDw3UWWY=,56.1,Pro
2023-10-08 16:34:00.000000 UTC,T7eXeEXUBUTvCeb7KOWG14PTHBaaKqZp6H0fviIKN3E=,56.1,Pro
2023-10-08 15:53:00.000000 UTC,cYOGuNlu/iEUnBHGM5rS7ceCcKwbAPbjz9OO/gnxyZ0=,56.1,Pro
2023-10-08 14:46:00.000000 UTC,cXvB3u15oDoYQMltmhl41b75mLxQBYrStNcN6cXNSLk=,56.1,Pro
2023-10-08 14:31:00.000000 UTC,dkv4pofo4edYh8Nb7AUGuzoB0ImHhnIF6vaOs+s5xno=,56.1,Pro
2023-10-08 13:19:00.000000 UTC,XQGRZkkdsz/UfJ7e4zqL7AhwjvIvZ9KUu2eEmdUapqw=,56.1,Pro
2023-10-08 12:44:00.000000 UTC,5a4kxmYfZpCHuCG+TPkMByq9U8UV8XYU7s6LrI7lsPg=,56.1,Pro
2023-10-08 12:34:00.000000 UTC,s/aGTKVgjPG9IDh++L81GIYGucCek3JUOM8m963YRgo=,56.1,Pro
2023-10-08 09:07:00.000000 UTC,DidRzr4Fdl+NulAi1RNsd5dF/F4pHoJEE9wDGPpi6c0=,56.1,Pro
2023-10-08 06:49:00.000000 UTC,DA7rCe3leYyRCIhrwjoJDTj92Bfg1lwJrgQ1Z2U+FJE=,56.1,Pro
2023-10-07 21:58:00.000000 UTC,6ks/qmWkSNwz44dsOJG3PnXXn2kgDHClauuosECJRqg=,56.1,Pro
2023-10-07 19:24:00.000000 UTC,p0LtaJyI/fUUGf6iMw6ztZZMcKkM82Ca3aQf1zMluUg=,56.1,Pro
2023-10-07 19:19:00.000000 UTC,Sgq8oD232IrO5M5k7Cp+kf+VwW4h3ln51aWIWwC1roU=,56.1,Pro
2023-10-07 18:41:00.000000 UTC,/TpNl9IBxdS2xz79Is4n9cvfXjV+K3BX6oR2XfvOpkg=,56.1,Pro
2023-10-07 18:29:00.000000 UTC,36bIrhB88iB9vKULUDegbse046QYW0+VxIFjw3NnBco=,56.1,Pro
2023-10-07 17:33:00.000000 UTC,tLzlIBqTZUCVAQAo2iOGV4iyrEXqnlVPxkOvFj54SUc=,56.1,Pro
2023-10-07 15:57:00.000000 UTC,eJmupxGntTrdLUUuqOw+s/JoiqFhun4+rG1CXqJkuK0=,56.1,Pro
2023-10-07 14:48:00.000000 UTC,YT3P0jtKLijV7qFzU8qqzF1Gd3sJQloHpGKKGHLz8oQ=,56.1,Pro
2023-10-07 12:23:00.000000 UTC,V9iRjhV4AmvILKtNR2/ZJqyYmvxLih0n858vaKs2YBY=,56.1,Pro
2023-10-07 10:10:00.000000 UTC,dHHx1jRc/MxyVBv7FBfJ42Mcrio+FbXO/pjVOwLmtFc=,56.1,Pro
2023-10-07 10:03:00.000000 UTC,m0wJ6R2tfLYTzfAWkf5xlu9Dn1Z7w4HPC5A8Zb/+nJs=,56.1,Pro
2023-10-07 02:00:00.000000 UTC,kjNisiIySBXC9h4Z1yAzYF7mIbEhVBz0WW/XniVlLZA=,56.1,Pro
2023-10-07 01:40:00.000000 UTC,igCyTVe/vybl4K8v+rQOLisjPFFbRwt0dOz0wCRa1sI=,56.1,Pro
2023-10-06 21:59:00.000000 UTC,FAtAkWQ8oSzsgYebCOLlCrohWi+dfDalh6zTd54bFNo=,56.1,Pro
2023-10-06 21:54:00.000000 UTC,pVN1tVSaLtqho2149VEsVBIHGDs0KiULlsmYShtLqL8=,56.1,Pro
2023-10-06 20:16:00.000000 UTC,MT7K0cecxJSrTIPGsDUzk0HRjro6pnxNmMOof9xG+LM=,56.1,Pro
2023-10-06 16:20:00.000000 UTC,/9nSR65oSj5+bWZsCwn+pIPKJ+jFoa4mDcA68UDaL6I=,56.1,Pro
2023-10-06 15:59:00.000000 UTC,iFoHPso8g9zP8YDHeupg7mOpkLlUsxqVBhHkEBiGj8E=,56.1,Pro
2023-10-06 13:42:00.000000 UTC,aD2ZTsmUHKsjQA7FIPifpq8jQSsKXC3vAVKl7aPvb2s=,56.1,Pro
2023-10-06 12:12:00.000000 UTC,eibgAKhP8MvmlHN66gzj7LomoTprXm9br7lmn3s+XYg=,56.1,Pro
2023-10-06 08:30:00.000000 UTC,3DYuXmWYgrgMFsZmHKDf0KuhnKMfRFA36oK88mz4W9E=,56.1,Pro
2023-10-06 05:59:00.000000 UTC,WlyPZ+6//d+OA4y7Ebm4v9qLj8ctcFOxigQGLFy+9Wk=,56.1,Pro
2023-10-06 01:23:00.000000 UTC,iAwo+bJ7X+c7GVK5nnvXNghOnX8P6OE1ArWbvsq6SPk=,56.1,Pro
2023-10-05 20:19:00.000000 UTC,ewpJG3yA6daw5GS/2Bb9rZSfStRTKWmmdKSMNG9YHFc=,56.1,Pro
2023-10-05 20:15:00.000000 UTC,xExkOAfpzaT9aymmPxyXjLpux+NP5s4F72EfV2vprTU=,56.1,Pro
2023-10-05 18:22:00.000000 UTC,3Rp2dBEmGm+Tpd7qcfVnnWPKCaaag0M1oZGvbE8SXbY=,56.1,Pro
2023-10-05 14:17:00.000000 UTC,n1thxJUoqSDbi9QsH4IOUd8KiWKvbbd4whDnLem9uG0=,56.1,Pro
2023-10-10 19:55:00.000000 UTC,TgMdchOKf5/cllU9LdugCvO1lliASmMZF687yuM/xoM=,56.1,Pro
2023-10-05 12:58:00.000000 UTC,hw4eIlCcBFT40YyrsdFQ/OdCD/d0uYHnRnxmrrsHkt4=,56.1,Pro
2023-10-05 09:29:00.000000 UTC,9KVuIVT0KdMl9YBe3wenA/crKTFaAR6WBMCg+NAoeKU=,56.1,Pro
2023-10-05 04:22:00.000000 UTC,UGINebIqZ1/X7O4JkHaZBCSDdZgBMm2gQ67qjWicoAA=,56.1,Pro
2023-10-04 23:10:00.000000 UTC,lHudHQ4h0rtGKXJKEYtgOPtbsTFusix4K59HQexP4X0=,56.1,Pro
2023-10-05 21:34:00.000000 UTC,T/f9rN0uPhC6mxI+HHwjZIjz+EDWoi27N2XHSLh2KBM=,56.1,Pro
2023-10-04 16:58:00.000000 UTC,QFLmNLSwJKfKDCLEM33U+q/glrHXAjWhTOrfq0/eFW8=,56.1,Pro
2023-10-04 16:08:00.000000 UTC,SOlsxF0tpkr1Jp/Kpd9z0h6ckQPOqLpHMSdRxDafraw=,56.1,Pro
2023-10-04 15:11:00.000000 UTC,V0NGv0MruZAb7OCFSnUtDZv5HZNwyzLsnmaZJVul31Q=,56.1,Pro
2023-10-04 13:04:00.000000 UTC,SULneOrVdQI0EjWEU2ZKm7++J0plnfEK//GxLfYivqw=,56.1,Pro
2023-10-04 12:05:00.000000 UTC,0Z/fnavUZTKNYzZQA+PucRZ1TkiP7mrR6JcHZT+Nlm0=,56.1,Pro
2023-10-04 11:15:00.000000 UTC,x1sNZUB8Ixwxp/Jfz8w4uK0syHrqnAIw8ZJJSoRAwOI=,56.1,Pro
2023-10-04 10:58:00.000000 UTC,YaQHQmDJMZT+CjXKMvSm7p2hBkmKGLR1JlyQOTTT4lc=,56.1,Pro
2023-10-04 09:53:00.000000 UTC,cDXM4CMWCVpYo+ozY+ADoyQCk9/0R8vwO2ksX4baSAM=,56.1,Pro
2023-10-04 09:52:00.000000 UTC,SUtcVvMUR1DQ0oIDbjof0dCo/INYBXbFU7J6xbYdbK4=,56.1,Pro
2023-10-04 08:13:00.000000 UTC,KxE4KZiR53C5DQm5whYmrT9JHkFSbFIKTSYrGTGgHIM=,56.1,Pro
